Event#,Sequence,Designation, ConsensusConsensus,Parsimony O,Conflict,SubPhPr,TreeSubDist,OuCheck,TreeSubPhPr,TreePhPr,PhPr,TrpScore,dMax(VisRD),DistRank,O:E,SubDist,Parsimony I,SetDistT,SetDistP,O:E Dist,
 436,PP621664_Thailand_2019,MinorParent, 10.3515053166685, 0, 5, 10, 10, 0, 8, 18, 8, 0, 6.16677541973998, 0, 2, 1, 0, 0, 0, 15,
 454,MH716392_Viet-Nam_2013,Recombinant, 20.3071459815183, 20, 10, 10, 10, 10, 8, 18, 8, 8, 7.04015336367623, 0, 2, 2, 20, 5, 0, 20,
 454,MH716389_Viet-Nam_2013,MajorParent, 2.12570772376264, 0, 5, 0, 0, 0, 0, 0, 0, 4, 5.84735649932632, 1.07181136120043E-02, 0, 1, 10, 2.5, 0, 0,
 454,MH716297_Viet-Nam_2013,MinorParent, 7.56714629471904, 10, 0, 5, 5, 0, 4, 14, 4, 0, 7.11249013699745, 0, 4, 0, 0, 0, 0, 15,
 458,HQ738303_Madagascar_Enterovirus-C,Recombinant, 17.2435983689719, 20, 10, 5, 0, 5, 8, 18, 4, 4, 11.2746573220745, 0, 2, 2, 20, 5, 5, 20,
 458,KF537633_Brazil_Poliovirus-1,MajorParent, 7.58212527103246, 0, 0, 10, 5, 5, 4, 14, 8, 8, 4.43119641063532, .249187432286024, 0, 1, 0, 0, 0, 15,
 458,ON596434_Nigeria_Poliovirus-2,MinorParent, 5.17427635999561, 10, 5, 0, 10, 5, 0, 0, 0, 0, 4.2941462672902, 1.4409534127844, 4, 0, 10, 2.5, 5, 0,
 459,KC897073_China_2012,Recombinant, 19.1409974777355, 10, 10, 10, 10, 10, 8, 18, 8, 8, 7.2319556304613, 0, 4, 2, 10, 5, 5, 20,
 459,KP289441_China_2013,MajorParent, 4.04367602193699, 0, 0, 0, 0, 0, 4, 14, 0, 4, 6.41304164094123, 1.61430119176598, 0, 1, 0, 0, 0, 15,
 459,KF990476_China_2012,MinorParent, 6.81532650032754, 20, 10, 5, 5, 0, 0, 0, 4, 0, 6.35500272859747, .368364030335861, 2, 0, 20, 2.5, 5, 0,
 460,KC897073_China_2012,Recombinant, 13.8625649444282, 10, 5, 10, 5, 0, 8, 18, 8, 8, 7.39460669520868, 0, 2, 2, 10, 5, 0, 0,
 460,MH144607_India_2012,MajorParent, 2.78597388409503, 0, 0, 5, 0, 0, 0, 0, 0, 4, 5.31330594288203, 0, 0, 1, 0, 2.5, 0, 15,
 460,JX976773_China_2010,MinorParent, 13.3514611714767, 20, 10, 0, 10, 10, 4, 14, 4, 0, 7.29208736190929, 0, 4, 0, 20, 0, 0, 20,
 463,KF982854_China_2012,Recombinant, 21.3472507504732, 20, 1, 10, 0, 10, 0, 0, 8, 0, 7.88301436568921, 8.45665961945032E-02, 4, 2, 20, 5, 5, 15,
 463,LC627069_Viet-Nam_2015,MajorParent, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 5.74608726296714, .116279069767442, 0, 0, 0, 0, 0, 20,
 463,JX678886_China_2002,MinorParent, 8.65274924952681, 20, 1, 5, 0, 0, 0, 0, 4, 4, 6.37089837134365, .813953488372093, 2, 1, 10, 2.5, 5, 0,
 467,MZ394039_China_2016,Recombinant, 15.2871386394402, 20, 10, 10, 10, 5, 8, 18, 8, 4, 5.4515958297583, .172786177105832, 2, 0, 20, 0, 0, 20,
 467,JQ041368_Russia_2011,MajorParent, 8.9990700589285, 10, 10, 5, 0, 5, 4, 14, 4, 0, 5.83963115705277, 8.63930885529158E-02, 4, 1, 20, 2.5, 0, 15,
 467,PP621599_Nepal_2023,MinorParent, 5.71379130163129, 0, 0, 0, 5, 5, 0, 0, 0, 8, 8.70877301318894, .907127429805616, 0, 2, 0, 5, 5, 0,
 472,PP891439_China_2019,Recombinant, 16.409947587866, 10, 10, 10, 10, 10, 8, 18, 8, 4, 7.0609680168395, .777537796976242, 2, 2, 0, 2.5, 0, 20,
 472,PP025903_Spain_2010,MajorParent, 10.5392396413815, 20, 5, 5, 5, 0, 4, 14, 4, 8, 5.97328236002224, 0, 0, 1, 20, 5, 5, 0,
 472,KP289441_China_2013,MinorParent, 3.05081277075254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96574962313827, 1.06911447084233, 4, 0, 0, 0, 0, 15,
 474,KX162682_Central-African,Recombinant, 15.2615127427766, 20, 10, 5, 10, 5, 8, 18, 4, 8, 7.64843289910698, 0, 0, 1, 20, 2.5, 5, 15,
 474,ON596425_Nigeria_Poliovirus-2,MajorParent, .838295952301107, 0, 0, 0, 0, 5, 0, 0, 0, 4, 5.29111347133727, 0, 0, 0, 0, 0, 0, 0,
 474,KX162680_Cameroon_Poliovirus-1,MinorParent, 13.9001913049223, 20, 10, 10, 5, 5, 4, 14, 8, 0, 7.06045362955574, 0, 4, 2, 20, 5, 5, 20,
 483,JX275280_Nigeria_Poliovirus-2,Recombinant, 18.7395877148626, 20, 10, 10, 5, 5, 8, 18, 8, 0, 9.25104074321962, 0, 4, 2, 20, 2.5, 0, 0,
 483,OP137297_Israel_Poliovirus-3,MajorParent, 11.2604122851374, 10, 5, 5, 0, 5, 4, 14, 4, 4, 5.51906798182227, 0, 0, 1, 10, 5, 5, 20,
 483,KX162717_Nigeria_Poliovirus-2,MinorParent, 0, 0, 0, 0, 10, 5, 0, 0, 0, 8, 5.2298912749581, 0, 0, 0, 0, 0, 0, 15,
 484,JX275189_Nigeria_Poliovirus-2,Recombinant, 14.2464450685604, 10, 10, 5, 10, 0, 4, 14, 4, 4, 7.65165444131695, 0, 4, 1, 10, 0, 0, 20,
 484,KX162680_Cameroon_Poliovirus-1,MajorParent, 7.63815554956022, 0, 0, 10, 0, 0, 8, 18, 8, 8, 5.51806845806556, 0, 0, 2, 0, 2.5, 0, 0,
 484,JX275280_Nigeria_Poliovirus-2,MinorParent, 8.11539938187942, 20, 5, 0, 5, 0, 0, 0, 0, 0, 6.83027710061749, 3.25732899022801E-02, 0, 0, 20, 5, 0, 15,
 485,JX275280_Nigeria_Poliovirus-2,Recombinant, 15.6943671887615, 20, 10, 5, 5, 0, 4, 14, 4, 8, 7.45064337154836, .488599348534202, 2, 2, 20, 5, 0, 20,
 485,JX275294_Nigeria_Poliovirus-2,MajorParent, 9.69460789657209, 0, 0, 10, 10, 0, 8, 18, 8, 4, 7.05296620192068, 8.68621064060803E-02, 0, 1, 0, 2.5, 0, 0,
 485,JX275023_Nigeria_Poliovirus-2,MinorParent, 4.61102491466642, 20, 5, 0, 0, 0, 0, 0, 0, 0, 5.49639042653095, 0, 4, 0, 10, 0, 0, 15,
 492,JX843810_China_2009,Recombinant, 14.0612117386595, 20, 10, 5, 5, 5, 8, 18, 4, 8, 6.53354149512625, .811688311688312, 4, 2, 20, 0, 0, 20,
 492,OQ791511_USA_2009,MajorParent, 5.62110781192101, 10, 10, 0, 0, 5, 0, 0, 0, 0, 6.67846585338245, 1.25541125541126, 4, 0, 20, 2.5, 0, 0,
 492,MK791148_China_2001,MinorParent, 10.3176804494194, 0, 0, 10, 10, 5, 4, 14, 8, 4, 6.7879926514913, 1.21212121212121, 4, 1, 0, 5, 5, 15,
 495,ON502336_China_2017,Recombinant, 16.0103796610166, 20, 10, 10, 0, 0, 0, 0, 8, 4, 7.17629050847172, .216450216450216, 0, 1, 10, 2.5, 0, 20,
 495,ON502207_China_2017,MajorParent, 9.46104418442948, 0, 5, 5, 0, 10, 0, 0, 4, 8, 6.53867475555665, 0, 4, 2, 0, 5, 5, 15,
 495,ON502371_China_2018,MinorParent, 4.52857615455396, 10, 0, 0, 0, 0, 0, 0, 0, 0, 6.28503473597163, 0, 2, 0, 20, 0, 0, 0,
 497,GU550508_China_1999,Recombinant, 14.9069205360916, 20, 10, 10, 5, 0, 8, 18, 8, 0, 6.82075668531461, 0, 2, 1, 10, 0, 0, 0,
 497,OQ842430_USA_2009,MajorParent, 7.49091781053933, 0, 0, 0, 10, 0, 4, 14, 0, 8, 6.78432947521767, 0, 0, 2, 0, 5, 5, 20,
 497,OQ919474_South-Korea_2002,MinorParent, 7.60216165336905, 20, 10, 5, 0, 0, 0, 0, 4, 4, 6.39491383946772, .844155844155844, 4, 0, 20, 2.5, 0, 15,
 503,KT353723_Taiwan_2008,Recombinant, 18.5891176974083, 20, 10, 10, 10, 0, 8, 18, 8, 4, 6.62426029315044, .714285714285714, 4, 2, 20, 5, 0, 20,
 503,MG451804_United-Kingdom_2016,MajorParent, 5.96465833090963, 0, 5, 5, 0, 0, 4, 14, 4, 0, 6.95659678200526, .854978354978355, 4, 0, 0, 0, 0, 0,
 503,OQ919474_South-Korea_2002,MinorParent, 5.44622397168209, 0, 0, 0, 5, 10, 0, 0, 0, 8, 6.4191429248443, 0, 0, 1, 10, 2.5, 0, 15,
 505,OQ919474_South-Korea_2002,Recombinant, 10.5364455579359, 20, 1, 5, 0, 5, 0, 0, 4, 8, 5.69389863193942, 6.49350649350649E-02, 4, 2, 20, 2.5, 0, 20,
 505,MT081378_Japan_1971,MajorParent, 7.98717734702775, 0, 1, 0, 10, 5, 4, 14, 0, 4, 5.88780178649282, 5.41125541125541E-02, 0, 1, 10, 5, 5, 15,
 505,MH118024_India_2017,MinorParent, 11.4763770950363, 0, 1, 10, 5, 5, 8, 18, 8, 0, 8.41829958156776, 0, 2, 0, 0, 0, 0, 0,
 506,OQ919474_South-Korea_2002,Recombinant, 12.7257454395997, 20, 0, 10, 5, 10, 4, 14, 8, 8, 6.07769805253765, .681818181818182, 0, 0, 0, 0, 0, 20,
 506,MK689070_Brazil_2014,MajorParent, 10.0998669982035, 0, 10, 5, 0, 0, 8, 18, 4, 4, 6.86384953445991, 0, 2, 2, 0, 2.5, 5, 15,
 506,PP621649_Thailand_2018,MinorParent, 7.17438756219681, 10, 5, 0, 10, 0, 0, 0, 0, 0, 7.05845241300244, .638528138528139, 4, 1, 0, 5, 5, 0,
 508,KF982854_China_2012,Recombinant, 21.1396338071252, 20, 10, 10, 10, 10, 8, 18, 8, 8, 8.80000615419647, 0, 2, 2, 20, 5, 5, 20,
 508,HQ647173_Canada_2006,MajorParent, .368369255572706, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5.35289670335081, 1.74920969441517, 0, 0, 0, 0, 0, 0,
 508,KP274876_Taiwan_2011,MinorParent, 8.49199693730206, 20, 5, 5, 5, 0, 4, 14, 4, 0, 5.84709714245272, 1.42255005268704, 4, 1, 10, 2.5, 5, 15,
 509,MH752986_USA_2004,Recombinant, 15.1517134999123, 20, 10, 10, 10, 5, 4, 18, 8, 0, 6.90620570737581, .151679306608884, 0, 1, 20, 2.5, 0, 0,
 509,MW481633_China_2010,MajorParent, 2.04079794496609, 0, 0, 0, 0, 5, 0, 0, 0, 4, 6.27871089921319, .314192849404117, 0, 2, 0, 5, 5, 0,
 509,JQ801739_China_2009,MinorParent, 12.8074885551216, 20, 5, 5, 5, 5, 8, 14, 4, 8, 6.81508339341101, .671722643553629, 4, 0, 20, 0, 0, 20,
 510,KP289441_China_2013,Recombinant, 19.0750088269091, 10, 10, 10, 0, 10, 0, 0, 8, 8, 8.05965115341841, 0, 4, 1, 20, 2.5, 0, 20,
 510,MW481633_China_2010,MajorParent, 10.8653627646141, 20, 5, 5, 0, 0, 0, 0, 4, 4, 6.48220390811837, 0, 2, 2, 10, 5, 0, 15,
 510,HM031191_China_2008,MinorParent, 5.96284084767738E-02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.45814493846321, 0, 0, 0, 0, 0, 0, 0,
 511,MH144607_India_2012,Recombinant, 19.9340333475354, 20, 10, 10, 10, 0, 8, 18, 8, 4, 6.83043847748465, 0, 4, 1, 20, 2.5, 5, 20,
 511,PP621220_Thailand_2019,MajorParent, 8.52779619861658, 10, 0, 5, 5, 10, 4, 14, 4, 8, 6.55713141595833, 0, 0, 0, 10, 0, 0, 15,
 511,KP289436_China_2013,MinorParent, 1.53817045384798, 0, 5, 0, 0, 0, 0, 0, 0, 0, 6.61243010655702, 0, 2, 2, 0, 5, 5, 0,
 512,JQ801739_China_2009,Recombinant, 20.73125727964, 20, 10, 10, 10, 10, 8, 18, 8, 8, 8.01914730780547, 0, 2, 2, 20, 2.5, 5, 15,
 512,KF990476_China_2012,MajorParent, 1.9286752421967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.46906657159161, 0, 0, 1, 0, 5, 5, 0,
 512,MW481633_China_2010,MinorParent, 7.34006747816334, 10, 5, 5, 5, 0, 4, 14, 4, 4, 5.51178612060292, 8.66738894907909E-02, 4, 0, 10, 0, 0, 20,
 514,MW481633_China_2010,Recombinant, 13.0850009573795, 20, 10, 5, 5, 0, 4, 14, 4, 8, 6.77025923871201, 2.70855904658722, 0, 2, 20, 2.5, 0, 15,
 514,KP289434_China_2013,MajorParent, 16.5626205727814, 10, 5, 10, 10, 0, 8, 18, 8, 4, 6.82928852734052, 3.02275189599133, 4, 1, 10, 5, 0, 20,
 514,JX976773_China_2010,MinorParent, .352378469839116, 0, 0, 0, 0, 10, 0, 0, 0, 0, 6.40045223394747, 1.18093174431203, 2, 0, 0, 0, 0, 0,
 518,JX275066_Nigeria_Poliovirus-2,Recombinant, 17.3322365195824, 10, 10, 10, 10, 10, 4, 14, 8, 8, 9.75608241397036, 0, 4, 2, 10, 2.5, 0, 15,
 518,KY941933_Nigeria_Poliovirus-3,MajorParent, 10.3869168802638, 0, 0, 5, 5, 0, 8, 18, 4, 4, 5.23374789454592, 9.70873786407767E-02, 0, 1, 20, 5, 5, 20,
 518,FJ517648_Belarus_Poliovirus-2,MinorParent, 2.28084660015375, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5.01016969148372, 1.70442286947141, 2, 0, 0, 0, 0, 0,
 519,JX275028_Nigeria_Poliovirus-2,Recombinant, 10.0493662314786, 10, 5, 0, 10, 0, 4, 14, 0, 4, 7.47144751062027, 0, 4, 0, 0, 2.5, 0, 20,
 519,KX162712_Nigeria_Poliovirus-2,MajorParent, 9.83258767194538, 0, 0, 10, 0, 10, 8, 18, 8, 8, 5.90121226707841, 2.15749730312837E-02, 0, 1, 0, 5, 5, 0,
 519,JX275321_Nigeria_Poliovirus-2,MinorParent, 10.1180460965761, 20, 10, 5, 5, 0, 0, 0, 4, 0, 6.62734022230133, 0, 4, 2, 20, 0, 0, 15,
 523,JX961709_Israel_enterovirus-C118,Recombinant, 22.2768370857398, 20, 10, 10, 5, 5, 4, 14, 8, 0, 8.41780370590942, 0, 4, 2, 20, 5, 5, 15,
 523,KX162712_Nigeria_Poliovirus-2,MajorParent, 7.45386601678771, 0, 0, 5, 0, 5, 8, 18, 4, 8, 6.02207502842598, .47670639219935, 2, 1, 10, 0, 0, 20,
 523,FJ769385_China_Poliovirus-1,MinorParent, .269296897472497, 10, 5, 0, 10, 5, 0, 0, 0, 4, 5.5601212656646, 2.50270855904659, 0, 0, 0, 2.5, 5, 0,
 529,PP621219_Thailand_2019,Recombinant, 18.498231720192, 20, 10, 5, 5, 10, 8, 18, 8, 8, 7.75705195994876, .560344827586207, 2, 1, 20, 0, 0, 15,
 529,PP621598_Nepal_2023,MajorParent, 6.11450897626194, 10, 5, 10, 0, 0, 0, 0, 4, 0, 7.06226610905865, 0, 4, 2, 10, 5, 0, 0,
 529,KX641241_China_2013,MinorParent, 5.38725930354607, 0, 0, 0, 10, 0, 4, 14, 0, 4, 5.18068193099259, 0, 0, 0, 0, 2.5, 0, 20,
 530,KX641241_China_2013,Recombinant, 10.2644425498361, 0, 0, 10, 10, 10, 8, 18, 8, 8, 6.76261103089095, .72198275862069, 0, 2, 0, 5, 5, 0,
 530,KP289441_China_2013,MajorParent, 13.5333918908557, 20, 10, 5, 5, 0, 4, 14, 4, 4, 6.85279706190054, 1.03448275862069, 4, 1, 20, 0, 0, 20,
 530,MZ229657_China_2019,MinorParent, 6.20216555930817, 20, 0, 0, 0, 0, 0, 0, 0, 0, 6.38459190720851, 0, 2, 0, 20, 2.5, 0, 15,
 533,KX162689_Chad_Poliovirus-2,Recombinant, 21.2091026167338, 20, 10, 10, 10, 0, 8, 18, 8, 4, 9.73754112372541, 0, 2, 2, 20, 5, 0, 20,
 533,OP137286_Israel_Poliovirus-3,MajorParent, 7.12669905004022, 10, 0, 5, 5, 10, 0, 0, 4, 8, 5.6482121829015, .260586319218241, 0, 1, 10, 2.5, 0, 15,
 533,MN541115_Russia_Poliovirus-2,MinorParent, 1.66419833322602, 0, 5, 0, 0, 0, 4, 14, 0, 0, 4.61424669337309, 1.33550488599349, 4, 0, 0, 0, 0, 0,
 534,MG212487_Russia_Poliovirus-2,Recombinant, 22.474515365005, 20, 10, 10, 10, 10, 8, 18, 8, 8, 12.5255089134296, 2.61904761904762, 2, 2, 20, 5, 0, 20,
 534,ON596436_Nigeria_Poliovirus-2,MajorParent, 7.525484634995, 0, 0, 5, 0, 0, 4, 14, 4, 4, 3.88966745705052, .25974025974026, 0, 0, 10, 2.5, 0, 15,
 534,KJ170677_Nigeria_Poliovirus-3,MinorParent, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 3.58482362951991, .432900432900433, 4, 1, 0, 0, 0, 0,
 536,KP289439_China_2013,Recombinant, 12.5716798105268, 0, 10, 10, 10, 0, 8, 18, 8, 8, 5.79311001368949, 0, 2, 2, 0, 5, 0, 15,
 536,JX976771_China_2011,MajorParent, 10.5907891219614, 20, 5, 5, 5, 0, 0, 0, 4, 4, 9.52677262856232, 4.33839479392625E-02, 0, 1, 20, 2.5, 0, 20,
 536,OR095794_China_2020,MinorParent, 6.83753106751175, 20, 0, 0, 0, 10, 4, 14, 0, 0, 4.68011735774819, 0, 4, 0, 20, 0, 0, 0,
 541,OQ842414_USA_2009,Recombinant, 15.36695290007, 10, 5, 10, 5, 0, 8, 18, 8, 8, 7.41341311903259, 0, 2, 2, 10, 5, 0, 15,
 541,MH043136_Finland_2007,MajorParent, 12.7709867595947, 20, 10, 5, 10, 0, 4, 14, 0, 4, 6.99701781662041, 0, 0, 1, 20, 2.5, 0, 20,
 541,OQ791514_USA_2009,MinorParent, 1.86206034033526, 0, 0, 0, 0, 10, 0, 0, 4, 0, 5.589569064347, 0, 4, 0, 0, 0, 0, 0,
 543,MZ394039_China_2016,Recombinant, 15.8356075304065, 20, 0, 10, 0, 10, 8, 18, 8, 4, 6.50995227709522, .205405405405405, 4, 0, 10, 2.5, 5, 20,
 543,KP266570_China_2001,MajorParent, 5.80725395878753, 0, 10, 0, 5, 0, 0, 0, 0, 8, 6.87937900128932, 0, 0, 1, 0, 0, 0, 15,
 543,OQ842418_USA_2011,MinorParent, 8.35713851080593, 10, 0, 5, 10, 0, 4, 14, 4, 0, 6.61066872161546, 0, 2, 2, 20, 5, 5, 0,
 544,MG451805_United-Kingdom_2016,Recombinant, 15.2149412159643, 20, 5, 10, 5, 0, 4, 14, 8, 4, 6.93165334203786, 0, 4, 1, 20, 2.5, 5, 20,
 544,KP266570_China_2001,MajorParent, 3.56805790591309, 0, 0, 0, 0, 10, 0, 0, 0, 8, 6.21578774501788, 0, 2, 0, 0, 0, 0, 15,
 544,OQ842418_USA_2011,MinorParent, 11.2170008781226, 10, 10, 5, 10, 0, 8, 18, 4, 0, 6.85255891294426, 0, 0, 2, 20, 5, 5, 0,
 550,MN808793_China_2019,Recombinant, 16.2010022514517, 20, 10, 10, 5, 0, 4, 14, 8, 4, 6.82007262708926, 0, 4, 2, 20, 5, 5, 20,
 550,PP891443_China_2022,MajorParent, 8.5363975098813, 0, 0, 5, 10, 10, 8, 18, 4, 8, 6.7907949743071, 0, 0, 1, 0, 0, 0, 15,
 550,JX843811_China_2009,MinorParent, 5.26260023866703, 20, 0, 0, 0, 0, 0, 0, 0, 0, 6.38913239860364, 0, 4, 0, 20, 2.5, 5, 0,
 556,MN914200_Malawi_Enterovirus-C,Recombinant, 11.7680464473534, 20, 10, 10, 0, 10, 0, 0, 8, 0, 5.52298929151883, 0, 2, 0, 20, 0, 0, 15,
 556,MN914201_Malawi_Enterovirus-C,MajorParent, 11.5188728820437, 0, 0, 5, 10, 0, 8, 18, 4, 4, 8.07693545872942, 0, 4, 2, 0, 5, 0, 20,
 556,MN914202_Malawi_Enterovirus-C,MinorParent, 6.71308067060289, 10, 0, 0, 5, 0, 4, 14, 0, 8, 6.40007524975175, 0, 0, 1, 10, 2.5, 0, 0,
 582,PP621691_Nepal_2023,Recombinant, 17.4091501552771, 10, 5, 10, 10, 0, 8, 18, 8, 8, 8.65890900877571, 0, 4, 2, 10, 2.5, 0, 15,
 582,JX843811_China_2009,MajorParent, 2.96837694587601, 0, 0, 5, 5, 0, 0, 0, 4, 4, 4.84272932409522, 1.54749199573106, 0, 1, 0, 5, 5, 20,
 582,ON596423_Nigeria_Poliovirus-2,MinorParent, 9.6224728988469, 20, 10, 0, 0, 10, 4, 14, 0, 0, 6.49836166712907, 0, 4, 0, 20, 0, 0, 0,
 583,JX275366_Nigeria_Poliovirus-2,Recombinant, 17.6142182818498, 20, 10, 10, 0, 5, 0, 0, 8, 4, 8.81730082526079, 0, 0, 2, 20, 2.5, 0, 20,
 583,KY941933_Nigeria_Poliovirus-3,MajorParent, 8.84866568732945, 0, 0, 5, 0, 5, 0, 0, 4, 8, 6.00149192046793, .499457111834962, 4, 1, 10, 5, 5, 15,
 583,KF656732_China_Poliovirus-2,MinorParent, 3.53711603082076, 10, 10, 0, 0, 5, 0, 0, 0, 0, 5.18120725427128, .206297502714441, 4, 0, 0, 0, 0, 0,
 587,OP672300_China_2010,Recombinant, 21.3157281066008, 20, 5, 10, 10, 5, 8, 18, 8, 4, 7.03891217539693, .563991323210412, 4, 1, 20, 5, 5, 20,
 587,JX843811_China_2009,MajorParent, 3.63357046315912, 0, 10, 5, 0, 5, 0, 0, 4, 8, 6.74716973790599, 0, 0, 2, 0, 2.5, 0, 0,
 587,HM031191_China_2008,MinorParent, 5.05070143024012, 0, 0, 0, 5, 5, 4, 14, 0, 0, 6.21391808669707, 0, 2, 0, 0, 0, 0, 15,
 588,OP672300_China_2010,Recombinant, 12.9021572164602, 20, 5, 5, 5, 0, 4, 14, 4, 8, 6.4568957470709, 2.11496746203905, 0, 2, 20, 2.5, 0, 20,
 588,HM031191_China_2008,MajorParent, 9.91263202090355, 0, 0, 10, 10, 10, 8, 18, 8, 4, 5.61321501217098, 2.25596529284165, 2, 0, 0, 5, 5, 0,
 588,OP441393_China_2018,MinorParent, 7.18521076263627, 10, 10, 0, 0, 0, 0, 0, 0, 0, 7.92988924075812, 2.2885032537961, 4, 1, 10, 0, 0, 15,
 590,JX275195_Nigeria_Poliovirus-2,Recombinant, 13.291484527575, 20, 5, 5, 5, 5, 4, 14, 4, 8, 6.85161743913829, .140692640692641, 4, 2, 20, 2.5, 0, 20,
 590,JX275377_Nigeria_Poliovirus-2,MajorParent, 5.09332350250781, 10, 10, 0, 0, 5, 0, 0, 0, 0, 6.8670110005379, 0, 4, 1, 10, 0, 0, 0,
 590,JX275036_Nigeria_Poliovirus-2,MinorParent, 11.6151919699172, 0, 0, 10, 10, 5, 8, 18, 8, 4, 6.28137156032381, 9.74025974025974E-02, 4, 0, 0, 5, 5, 15,
 594,JX275293_Nigeria_Poliovirus-2,Recombinant, 9.48791610552635, 10, 10, 0, 0, 0, 0, 0, 4, 4, 8.22102912017138, 0, 0, 1, 20, 2.5, 5, 15,
 594,OQ401876_Spain_Enterovirus-C,MajorParent, 10.2174812283193, 0, 0, 10, 10, 10, 8, 18, 8, 8, 6.00452092938755, 0, 2, 2, 0, 0, 0, 0,
 594,JX275319_Nigeria_Poliovirus-2,MinorParent, 10.2946026661544, 20, 10, 5, 5, 0, 4, 14, 0, 0, 5.77444995044107, 0, 4, 0, 10, 5, 5, 20,
 595,KC292019_China_2000,Recombinant, 19.9467457063994, 20, 10, 10, 10, 0, 0, 0, 8, 0, 7.74151988942173, 0, 4, 2, 20, 2.5, 5, 20,
 595,JX275233_Nigeria_Poliovirus-2,MajorParent, 10.0005379247342, 10, 0, 0, 0, 10, 8, 18, 0, 8, 5.83762776579491, 2.11206896551724, 0, 0, 10, 0, 0, 15,
 595,JX274980_Nigeria_Poliovirus-2,MinorParent, 5.27163688663911E-02, 0, 5, 5, 5, 0, 4, 14, 4, 4, 6.42085234478336, 4.31034482758621E-02, 2, 1, 0, 5, 5, 0,
 605,JX275336_Nigeria_Poliovirus-2,Recombinant, 14.8749108159013, 20, 10, 5, 5, 5, 8, 18, 4, 0, 8.44698766563853, 0, 4, 0, 20, 2.5, 0, 20,
 605,OQ401876_Spain_Enterovirus-C,MajorParent, 7.24148439339988, 20, 10, 0, 0, 5, 0, 0, 0, 4, 5.43212909791541, 0, 0, 1, 20, 0, 0, 15,
 605,JX275243_Nigeria_Poliovirus-2,MinorParent, 7.88360479069882, 0, 0, 10, 10, 5, 4, 14, 8, 8, 6.12088323644607, .075839653304442, 0, 2, 0, 5, 5, 0,
 606,JX275243_Nigeria_Poliovirus-2,Recombinant, 11.878396447157, 20, 5, 0, 10, 0, 4, 14, 0, 0, 7.0859911974511, 0, 4, 2, 10, 2.5, 5, 20,
 606,KX162712_Nigeria_Poliovirus-2,MajorParent, 3.43270170640382, 0, 0, 10, 0, 5, 0, 0, 8, 8, 6.26980536893142, 0, 2, 0, 0, 0, 0, 0,
 606,JX275151_Nigeria_Poliovirus-2,MinorParent, 14.6889018464391, 20, 10, 5, 5, 5, 8, 18, 4, 4, 6.64420343361748, 0, 0, 1, 20, 5, 5, 15,
 607,JX275210_Nigeria_Poliovirus-2,Recombinant, 13.6562838250912, 20, 5, 5, 0, 5, 0, 0, 4, 4, 7.20182802696598, 0, 2, 0, 10, 5, 5, 20,
 607,JX275281_Nigeria_Poliovirus-2,MajorParent, 13.3423084180066, 20, 10, 10, 0, 5, 0, 0, 8, 8, 6.73712108135202, 0, 0, 2, 20, 0, 0, 0,
 607,JX275189_Nigeria_Poliovirus-2,MinorParent, 3.00140775690217, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6.06105089168201, 3.25379609544469E-02, 4, 1, 0, 2.5, 5, 15,
 609,JX275032_Nigeria_Poliovirus-2,Recombinant, 17.2434590223447, 20, 10, 10, 5, 0, 8, 18, 8, 0, 7.02110907679897, 4.33369447453954E-02, 4, 0, 20, 0, 0, 20,
 609,JX275347_Nigeria_Poliovirus-2,MajorParent, 6.02723515682046, 10, 10, 0, 0, 0, 0, 0, 0, 4, 6.67643684172766, 0, 2, 1, 10, 2.5, 0, 15,
 609,JX275194_Nigeria_Poliovirus-2,MinorParent, 6.72930582083482, 0, 0, 5, 10, 10, 4, 14, 4, 8, 6.30245408147338, 0, 0, 2, 0, 5, 5, 0,
 610,OP137303_Israel_Poliovirus-3,Recombinant, 15.4627139130193, 20, 10, 10, 10, 5, 8, 18, 8, 8, 6.21518926063577, 0, 4, 2, 20, 5, 5, 0,
 610,JX275187_Nigeria_Poliovirus-2,MajorParent, 1.97096023771425, 0, 0, 0, 0, 5, 0, 0, 0, 4, 6.51976629394251, 6.50054171180932E-02, 0, 1, 0, 2.5, 0, 20,
 610,JX275302_Nigeria_Poliovirus-2,MinorParent, 12.5663258492665, 10, 5, 5, 5, 5, 4, 14, 4, 0, 7.26504444542171, .238353196099675, 2, 0, 20, 0, 0, 15,
 616,JX275377_Nigeria_Poliovirus-2,Recombinant, 19.8168614872654, 20, 5, 10, 10, 10, 8, 18, 8, 8, 6.50315850932716, 6.47948164146868E-02, 4, 0, 20, 2.5, 0, 15,
 616,JX275195_Nigeria_Poliovirus-2,MajorParent, 7.55439001850515, 0, 0, 5, 5, 0, 4, 14, 4, 4, 6.61904266808846, 5.39956803455724E-02, 0, 1, 0, 5, 0, 20,
